Tau,Kappa,Chi
0.26057668914195287,-0.9988773083774787,-0.09934682934435395
0.3040061373322783,-0.9988773083774787,-0.11594653002957446
0.34743558552260334,-0.9988773083774787,-0.16048865573575788
0.39086503371292836,-0.9988773083774787,-0.18940108084347676
0.4342944819032538,-0.9988773083774787,-0.23641039827246588
0.47772393009357916,-0.9988773083774787,-0.25175176594803556
0.5211533782839042,-0.9988773083774787,-0.28295918020067845
0.5645828264742292,-0.9988773083774787,-0.32521374651653223
0.6080122746645547,-0.9988773083774787,-0.32549532220845584
0.65144172285488,-0.9988773083774787,-0.3589092260486398
0.6948711710452051,-0.9988773083774787,-0.3687447916468851
0.7383006192355301,-0.9988773083774787,-0.38245628228947964
0.7817300674258556,-0.9988773083774787,-0.38588703834406823
0.825159515616181,-0.9988773083774787,-0.4213229095809328
0.868588963806506,-0.9988773083774787,-0.4206184665707595
0.912018411996831,-0.9988773083774787,-0.42382642248564234
0.9554478601871563,-0.9988773083774787,-0.4272737129070526
-1.7371779276130073,-0.9554478601871536,-0.1876516869049548
-1.693748479422682,-0.9554478601871536,-0.18763427362515456
-1.6503190312323568,-0.9554478601871536,-0.16364448722293534
-1.6068895830420316,-0.9554478601871536,-0.1296330963260648
-1.5634601348517065,-0.9554478601871536,-0.12992633414700056
-1.5200306866613813,-0.9554478601871536,-0.10025448817787261
-1.4766012384710558,-0.9554478601871536,-0.08072235301243925
-1.4331717902807308,-0.9554478601871536,-0.06803372020007734
-1.3897423420904056,-0.9554478601871536,-0.05351279220093507
-1.3463128939000804,-0.9554478601871536,-0.04967478057144037
-1.3028834457097551,-0.9554478601871536,-0.019704244272810527
-1.2594539975194299,-0.9554478601871536,0.009992316375696968
-1.2160245493291046,-0.9554478601871536,0.050295072990877134
-1.1725951011387794,-0.9554478601871536,0.05270614721740394
-1.1291656529484542,-0.9554478601871536,0.06399561154663766
-1.085736204758129,-0.9554478601871536,0.07646589852107495
-1.0423067565678037,-0.9554478601871536,0.12165577667109524
-0.9988773083774786,-0.9554478601871536,0.12630901516474277
-0.9554478601871533,-0.9554478601871536,0.12752687152772554
-0.9120184119968281,-0.9554478601871536,0.13503752577877304
-0.868588963806503,-0.9554478601871536,0.17233681922143193
-0.8251595156161776,-0.9554478601871536,0.18091574245363312
-0.7817300674258525,-0.9554478601871536,0.17552718007859866
-0.7383006192355273,-0.9554478601871536,0.20216854824456224
-0.694871171045202,-0.9554478601871536,0.2057393449401321
-0.6514417228548768,-0.9554478601871536,0.2123990347799326
-0.6080122746645515,-0.9554478601871536,0.21654441132975363
-0.5645828264742263,-0.9554478601871536,0.22010394887322496
-0.5211533782839011,-0.9554478601871536,0.21298084191656752
-0.47772393009357594,-0.9554478601871536,0.22979193302110312
-0.4342944819032507,-0.9554478601871536,0.21173038699469113
-0.39086503371292547,-0.9554478601871536,0.203603337937344
-0.34743558552260023,-0.9554478601871536,0.20217216891309658
-0.304006137332275,-0.9554478601871536,0.19109974818950434
-0.2605766891419498,-0.9554478601871536,0.16861611053631123
-0.21714724095162455,-0.9554478601871536,0.15913251158252875
-0.17371779276129934,-0.9554478601871536,0.1442144459681632
-0.13028834457097413,-0.9554478601871536,0.12966064089803778
-0.0868588963806489,-0.9554478601871536,0.1109037282712041
-0.04342944819032366,-0.9554478601871536,0.08757025104492565
1.5429239464852566e-15,-0.9554478601871536,0.048668111953825414
0.04342944819032661,-0.9554478601871536,0.049028241681193886
0.08685889638065195,-0.9554478601871536,0.021065396951822846
0.13028834457097743,-0.9554478601871536,-0.0027778449604830323
0.17371779276130242,-0.9554478601871536,-0.043986235029177465
0.21714724095162746,-0.9554478601871536,-0.0632517531058971
0.26057668914195287,-0.9554478601871536,-0.10337567864677119
0.3040061373322783,-0.9554478601871536,-0.12441098804421305
0.34743558552260334,-0.9554478601871536,-0.16828995888004403
0.39086503371292836,-0.9554478601871536,-0.18392706368567116
0.4342944819032538,-0.9554478601871536,-0.21209063250300458
0.47772393009357916,-0.9554478601871536,-0.2544147704834807
0.5211533782839042,-0.9554478601871536,-0.2783982669844139
0.5645828264742292,-0.9554478601871536,-0.311597454157382
0.6080122746645547,-0.9554478601871536,-0.3379527165843946
0.65144172285488,-0.9554478601871536,-0.3614517836468828
0.6948711710452051,-0.9554478601871536,-0.3559040685361865
0.7383006192355301,-0.9554478601871536,-0.3854925422872335
0.7817300674258556,-0.9554478601871536,-0.3934668540612403
0.825159515616181,-0.9554478601871536,-0.3991607081565043
0.868588963806506,-0.9554478601871536,-0.41189313201227384
0.912018411996831,-0.9554478601871536,-0.41894967870773614
0.9554478601871563,-0.9554478601871536,-0.4414418894030643
-1.7371779276130073,-0.9120184119968283,-0.22604945076927171
-1.693748479422682,-0.9120184119968283,-0.17342462161267974
-1.6503190312323568,-0.9120184119968283,-0.1698243033463153
-1.6068895830420316,-0.9120184119968283,-0.15350232253416055
-1.5634601348517065,-0.9120184119968283,-0.1851829227959025
-1.5200306866613813,-0.9120184119968283,-0.1351021952846554
-1.4766012384710558,-0.9120184119968283,-0.1366955496199094
-1.4331717902807308,-0.9120184119968283,-0.09898505575439503
-1.3897423420904056,-0.9120184119968283,-0.09519306305069188
-1.3463128939000804,-0.9120184119968283,-0.06217121034429399
-1.3028834457097551,-0.9120184119968283,-0.048729201178583086
-1.2594539975194299,-0.9120184119968283,-0.01135761139420491
-1.2160245493291046,-0.9120184119968283,0.025613846428200575
-1.1725951011387794,-0.9120184119968283,0.028404052268780566
-1.1291656529484542,-0.9120184119968283,0.0332368443116998
-1.085736204758129,-0.9120184119968283,0.05884018449528532
-1.0423067565678037,-0.9120184119968283,0.06729310351198901
-0.9988773083774786,-0.9120184119968283,0.0854982907661041
-0.9554478601871533,-0.9120184119968283,0.10103420646764706
-0.9120184119968281,-0.9120184119968283,0.13072640904556404
-0.868588963806503,-0.9120184119968283,0.13220270898806427
-0.8251595156161776,-0.9120184119968283,0.15393205931679713
-0.7817300674258525,-0.9120184119968283,0.19225394284500444
-0.7383006192355273,-0.9120184119968283,0.18915229424124552
-0.694871171045202,-0.9120184119968283,0.19442262147956213
-0.6514417228548768,-0.9120184119968283,0.1823597692290784
-0.6080122746645515,-0.9120184119968283,0.21010385183137667
-0.5645828264742263,-0.9120184119968283,0.21049075132164885
-0.5211533782839011,-0.9120184119968283,0.19659849258726822
-0.47772393009357594,-0.9120184119968283,0.20465928992680862
-0.4342944819032507,-0.9120184119968283,0.1890921562551193
-0.39086503371292547,-0.9120184119968283,0.17365057441489756
-0.34743558552260023,-0.9120184119968283,0.19278582796224455
-0.304006137332275,-0.9120184119968283,0.16903204945259043
-0.2605766891419498,-0.9120184119968283,0.15404706916123626
-0.21714724095162455,-0.9120184119968283,0.155182803248024
-0.17371779276129934,-0.9120184119968283,0.13148560613452714
-0.13028834457097413,-0.9120184119968283,0.12295676427148898
-0.0868588963806489,-0.9120184119968283,0.09792761879894103
-0.04342944819032366,-0.9120184119968283,0.08319920501843289
1.5429239464852566e-15,-0.9120184119968283,0.06151174403874672
0.04342944819032661,-0.9120184119968283,0.025592181604062472
0.08685889638065195,-0.9120184119968283,0.010187067658657211
0.13028834457097743,-0.9120184119968283,-0.02513435673008068
0.17371779276130242,-0.9120184119968283,-0.0521742518343989
0.21714724095162746,-0.9120184119968283,-0.0866509586470276
0.26057668914195287,-0.9120184119968283,-0.10665657786312102
0.3040061373322783,-0.9120184119968283,-0.14655517571250434
0.34743558552260334,-0.9120184119968283,-0.1727153617653863
0.39086503371292836,-0.9120184119968283,-0.18982168336797936
0.4342944819032538,-0.9120184119968283,-0.22791844875319642
0.47772393009357916,-0.9120184119968283,-0.25956575464419296
0.5211533782839042,-0.9120184119968283,-0.28957913010873704
0.5645828264742292,-0.9120184119968283,-0.30579246671808374
0.6080122746645547,-0.9120184119968283,-0.3345895675031204
0.65144172285488,-0.9120184119968283,-0.3512939203187005
0.6948711710452051,-0.9120184119968283,-0.3718713521630832
0.7383006192355301,-0.9120184119968283,-0.37641149120791956
0.7817300674258556,-0.9120184119968283,-0.3937638717722372
0.825159515616181,-0.9120184119968283,-0.39585167462964177
0.868588963806506,-0.9120184119968283,-0.41580352870796555
0.912018411996831,-0.9120184119968283,-0.4252037314598465
0.9554478601871563,-0.9120184119968283,-0.42408700727331955
-1.7371779276130073,-0.8685889638065031,-0.24274419389094565
-1.693748479422682,-0.8685889638065031,-0.19723612287054584
-1.6503190312323568,-0.8685889638065031,-0.18374837406357378
-1.6068895830420316,-0.8685889638065031,-0.17495928860839355
-1.5634601348517065,-0.8685889638065031,-0.18385186604960616
-1.5200306866613813,-0.8685889638065031,-0.16985392580914266
-1.4766012384710558,-0.8685889638065031,-0.1264223545073701
-1.4331717902807308,-0.8685889638065031,-0.12112706627664022
-1.3897423420904056,-0.8685889638065031,-0.11572050778143676
-1.3463128939000804,-0.8685889638065031,-0.07715149697437473
-1.3028834457097551,-0.8685889638065031,-0.057297280587498785
-1.2594539975194299,-0.8685889638065031,-0.03317823344144585
-1.2160245493291046,-0.8685889638065031,-0.018014244241458168
-1.1725951011387794,-0.8685889638065031,-0.014849404321736967
-1.1291656529484542,-0.8685889638065031,0.033099588216666025
-1.085736204758129,-0.8685889638065031,0.0416091155659489
-1.0423067565678037,-0.8685889638065031,0.03816972113693265
-0.9988773083774786,-0.8685889638065031,0.06909938342845429
-0.9554478601871533,-0.8685889638065031,0.08610020158484637
-0.9120184119968281,-0.8685889638065031,0.1038150168627705
-0.868588963806503,-0.8685889638065031,0.10172952286032096
-0.8251595156161776,-0.8685889638065031,0.13215428031197915
-0.7817300674258525,-0.8685889638065031,0.1339940504211566
-0.7383006192355273,-0.8685889638065031,0.13636468461265935
-0.694871171045202,-0.8685889638065031,0.14029256803370263
-0.6514417228548768,-0.8685889638065031,0.16571080210534253
-0.6080122746645515,-0.8685889638065031,0.17053637692739468
-0.5645828264742263,-0.8685889638065031,0.17084135347816493
-0.5211533782839011,-0.8685889638065031,0.1738648483401225
-0.47772393009357594,-0.8685889638065031,0.17520783056588965
-0.4342944819032507,-0.8685889638065031,0.15524842013952092
-0.39086503371292547,-0.8685889638065031,0.17660097980527095
-0.34743558552260023,-0.8685889638065031,0.15995099930181778
-0.304006137332275,-0.8685889638065031,0.15628857727047873
-0.2605766891419498,-0.8685889638065031,0.14836778706697284
-0.21714724095162455,-0.8685889638065031,0.13129423877333
-0.17371779276129934,-0.8685889638065031,0.11377794368008133
-0.13028834457097413,-0.8685889638065031,0.09653555213370564
-0.0868588963806489,-0.8685889638065031,0.08238839816111487
-0.04342944819032366,-0.8685889638065031,0.05758981126673206
1.5429239464852566e-15,-0.8685889638065031,0.0509281829005602
0.04342944819032661,-0.8685889638065031,0.024998333027568334
0.08685889638065195,-0.8685889638065031,-0.005211843681756455
0.13028834457097743,-0.8685889638065031,-0.0331473095442907
0.17371779276130242,-0.8685889638065031,-0.05215474461190217
0.21714724095162746,-0.8685889638065031,-0.08005939651668426
0.26057668914195287,-0.8685889638065031,-0.11059826487921745
0.3040061373322783,-0.8685889638065031,-0.13537273610082742
0.34743558552260334,-0.8685889638065031,-0.16531842761311427
0.39086503371292836,-0.8685889638065031,-0.19765379128882835
0.4342944819032538,-0.8685889638065031,-0.2257771985971848
0.47772393009357916,-0.8685889638065031,-0.2514193835963992
0.5211533782839042,-0.8685889638065031,-0.28227171648823585
0.5645828264742292,-0.8685889638065031,-0.31456447103787843
0.6080122746645547,-0.8685889638065031,-0.3347449289769793
0.65144172285488,-0.8685889638065031,-0.3550649185741458
0.6948711710452051,-0.8685889638065031,-0.3601706824338562
0.7383006192355301,-0.8685889638065031,-0.38357754646247705
0.7817300674258556,-0.8685889638065031,-0.41777699796595824
0.825159515616181,-0.8685889638065031,-0.4201505166014291
0.868588963806506,-0.8685889638065031,-0.41593258635124847
0.912018411996831,-0.8685889638065031,-0.42778593793829767
0.9554478601871563,-0.8685889638065031,-0.4279787522807126
-1.7371779276130073,-0.8251595156161778,-0.2488287491847388
-1.693748479422682,-0.8251595156161778,-0.2370102622526155
-1.6503190312323568,-0.8251595156161778,-0.22926184756457205
-1.6068895830420316,-0.8251595156161778,-0.2075511355974006
-1.5634601348517065,-0.8251595156161778,-0.17615731149532649
-1.5200306866613813,-0.8251595156161778,-0.19464037765314354
-1.4766012384710558,-0.8251595156161778,-0.16252697568095406
-1.4331717902807308,-0.8251595156161778,-0.1411452490870662
-1.3897423420904056,-0.8251595156161778,-0.13220925349553442
-1.3463128939000804,-0.8251595156161778,-0.09987720370419725
-1.3028834457097551,-0.8251595156161778,-0.08050822634070375
-1.2594539975194299,-0.8251595156161778,-0.07003872598496606
-1.2160245493291046,-0.8251595156161778,-0.038497156996835986
-1.1725951011387794,-0.8251595156161778,-0.030571902994978455
-1.1291656529484542,-0.8251595156161778,-0.0332372710236911
-1.085736204758129,-0.8251595156161778,0.016759661801346845
-1.0423067565678037,-0.8251595156161778,0.0068668728413565135
-0.9988773083774786,-0.8251595156161778,0.059746094501900715
-0.9554478601871533,-0.8251595156161778,0.03983795666957064
-0.9120184119968281,-0.8251595156161778,0.05199458903868393
-0.868588963806503,-0.8251595156161778,0.08059866792952322
-0.8251595156161776,-0.8251595156161778,0.11312972579812486
-0.7817300674258525,-0.8251595156161778,0.09701830512027897
-0.7383006192355273,-0.8251595156161778,0.1291734577392075
-0.694871171045202,-0.8251595156161778,0.1293589381111227
-0.6514417228548768,-0.8251595156161778,0.15061959025602392
-0.6080122746645515,-0.8251595156161778,0.14149058484501287
-0.5645828264742263,-0.8251595156161778,0.1572890908258839
-0.5211533782839011,-0.8251595156161778,0.15690869702787288
-0.47772393009357594,-0.8251595156161778,0.14158168224851256
-0.4342944819032507,-0.8251595156161778,0.1434318324113229
-0.39086503371292547,-0.8251595156161778,0.1645288417879704
-0.34743558552260023,-0.8251595156161778,0.1429759843389964
-0.304006137332275,-0.8251595156161778,0.15157030411770916
-0.2605766891419498,-0.8251595156161778,0.13402546856822292
-0.21714724095162455,-0.8251595156161778,0.11134002909125965
-0.17371779276129934,-0.8251595156161778,0.10076991447189246
-0.13028834457097413,-0.8251595156161778,0.09923802313643192
-0.0868588963806489,-0.8251595156161778,0.07211043782830803
-0.04342944819032366,-0.8251595156161778,0.05325969289520414
1.5429239464852566e-15,-0.8251595156161778,0.034629006839471434
0.04342944819032661,-0.8251595156161778,0.011422644378230961
0.08685889638065195,-0.8251595156161778,-0.017897086202254872
0.13028834457097743,-0.8251595156161778,-0.04206777685613106
0.17371779276130242,-0.8251595156161778,-0.05669107299611368
0.21714724095162746,-0.8251595156161778,-0.0811396743643895
0.26057668914195287,-0.8251595156161778,-0.11122137030508808
0.3040061373322783,-0.8251595156161778,-0.14187993621221767
0.34743558552260334,-0.8251595156161778,-0.17909688829609324
0.39086503371292836,-0.8251595156161778,-0.21113226807679508
0.4342944819032538,-0.8251595156161778,-0.2362271334452996
0.47772393009357916,-0.8251595156161778,-0.2625716582245731
0.5211533782839042,-0.8251595156161778,-0.28353482099436433
0.5645828264742292,-0.8251595156161778,-0.31558220570888296
0.6080122746645547,-0.8251595156161778,-0.32978531222548424
0.65144172285488,-0.8251595156161778,-0.37083764353512333
0.6948711710452051,-0.8251595156161778,-0.37806170201228273
0.7383006192355301,-0.8251595156161778,-0.3899623697164085
0.7817300674258556,-0.8251595156161778,-0.41145560679874316
0.825159515616181,-0.8251595156161778,-0.4210300353262506
0.868588963806506,-0.8251595156161778,-0.4305742983315305
0.912018411996831,-0.8251595156161778,-0.427473384312823
0.9554478601871563,-0.8251595156161778,-0.44984743540058697
-1.7371779276130073,-0.7817300674258527,-0.23403853420530002
-1.693748479422682,-0.7817300674258527,-0.25613205944475126
-1.6503190312323568,-0.7817300674258527,-0.22934036791686388
-1.6068895830420316,-0.7817300674258527,-0.19013811553878793
-1.5634601348517065,-0.7817300674258527,-0.206751349073965
-1.5200306866613813,-0.7817300674258527,-0.18839925473707744
-1.4766012384710558,-0.7817300674258527,-0.18473072350458059
-1.4331717902807308,-0.7817300674258527,-0.1645933908339585
-1.3897423420904056,-0.7817300674258527,-0.16609177627727484
-1.3463128939000804,-0.7817300674258527,-0.12399426123958959
-1.3028834457097551,-0.7817300674258527,-0.10285050129094189
-1.2594539975194299,-0.7817300674258527,-0.09571387106887758
-1.2160245493291046,-0.7817300674258527,-0.07154187476348634
-1.1725951011387794,-0.7817300674258527,-0.04052119201377816
-1.1291656529484542,-0.7817300674258527,-0.05467211400884677
-1.085736204758129,-0.7817300674258527,-0.03185310980248681
-1.0423067565678037,-0.7817300674258527,-0.00030963202001184034
-0.9988773083774786,-0.7817300674258527,0.016463139510474765
-0.9554478601871533,-0.7817300674258527,0.018951619274296515
-0.9120184119968281,-0.7817300674258527,0.030117969081804554
-0.868588963806503,-0.7817300674258527,0.040518102021791354
-0.8251595156161776,-0.7817300674258527,0.060905141752120195
-0.7817300674258525,-0.7817300674258527,0.06667167087120009
-0.7383006192355273,-0.7817300674258527,0.07754685114740642
-0.694871171045202,-0.7817300674258527,0.1146081845934097
-0.6514417228548768,-0.7817300674258527,0.11013464574863814
-0.6080122746645515,-0.7817300674258527,0.12080955179570194
-0.5645828264742263,-0.7817300674258527,0.12517640417926015
-0.5211533782839011,-0.7817300674258527,0.10667557482949926
-0.47772393009357594,-0.7817300674258527,0.13493873972119938
-0.4342944819032507,-0.7817300674258527,0.12649484603747424
-0.39086503371292547,-0.7817300674258527,0.12051832418234903
-0.34743558552260023,-0.7817300674258527,0.11163661637161769
-0.304006137332275,-0.7817300674258527,0.1268169238843987
-0.2605766891419498,-0.7817300674258527,0.09948251615519857
-0.21714724095162455,-0.7817300674258527,0.10439590019831445
-0.17371779276129934,-0.7817300674258527,0.0866401702233895
-0.13028834457097413,-0.7817300674258527,0.06954930131840814
-0.0868588963806489,-0.7817300674258527,0.05927424870058571
-0.04342944819032366,-0.7817300674258527,0.03952181302180564
1.5429239464852566e-15,-0.7817300674258527,0.02073618303080812
0.04342944819032661,-0.7817300674258527,-5.633154913691544e-06
0.08685889638065195,-0.7817300674258527,-0.024646797567944294
0.13028834457097743,-0.7817300674258527,-0.038041516722386204
0.17371779276130242,-0.7817300674258527,-0.06590743299470424
0.21714724095162746,-0.7817300674258527,-0.10079635777439815
0.26057668914195287,-0.7817300674258527,-0.1327718078473789
0.3040061373322783,-0.7817300674258527,-0.15819611088012686
0.34743558552260334,-0.7817300674258527,-0.1810201782257599
0.39086503371292836,-0.7817300674258527,-0.1958205017795643
0.4342944819032538,-0.7817300674258527,-0.2349469879298587
0.47772393009357916,-0.7817300674258527,-0.26516975959191
0.5211533782839042,-0.7817300674258527,-0.30395025319624186
0.5645828264742292,-0.7817300674258527,-0.3271129382469143
0.6080122746645547,-0.7817300674258527,-0.3356012708666723
0.65144172285488,-0.7817300674258527,-0.3562671555725296
0.6948711710452051,-0.7817300674258527,-0.3762023486812942
0.7383006192355301,-0.7817300674258527,-0.3924765798010015
0.7817300674258556,-0.7817300674258527,-0.3979388760850768
0.825159515616181,-0.7817300674258527,-0.41099364987195963
0.868588963806506,-0.7817300674258527,-0.4105625728491617
0.912018411996831,-0.7817300674258527,-0.41686804752165
0.9554478601871563,-0.7817300674258527,-0.43460266668699854
-1.7371779276130073,-0.7383006192355275,-0.28736571729501936
-1.693748479422682,-0.7383006192355275,-0.25459200321067105
-1.6503190312323568,-0.7383006192355275,-0.24439365106231925
-1.6068895830420316,-0.7383006192355275,-0.24742536670401158
-1.5634601348517065,-0.7383006192355275,-0.21962892975419937
-1.5200306866613813,-0.7383006192355275,-0.21318387275628145
-1.4766012384710558,-0.7383006192355275,-0.2048998801325333
-1.4331717902807308,-0.7383006192355275,-0.18676501938220902
-1.3897423420904056,-0.7383006192355275,-0.16702905630313533
-1.3463128939000804,-0.7383006192355275,-0.17289405739783764
-1.3028834457097551,-0.7383006192355275,-0.12517889653887548
-1.2594539975194299,-0.7383006192355275,-0.12716095527475735
-1.2160245493291046,-0.7383006192355275,-0.12596444470758972
-1.1725951011387794,-0.7383006192355275,-0.07835717739469385
-1.1291656529484542,-0.7383006192355275,-0.08296879318832633
-1.085736204758129,-0.7383006192355275,-0.06458380007625089
-1.0423067565678037,-0.7383006192355275,-0.03829471284133341
-0.9988773083774786,-0.7383006192355275,-0.03450446622850037
-0.9554478601871533,-0.7383006192355275,-0.02919259518519314
-0.9120184119968281,-0.7383006192355275,-0.0015380927024663425
-0.868588963806503,-0.7383006192355275,0.014520137630377386
-0.8251595156161776,-0.7383006192355275,0.051255777014683035
-0.7817300674258525,-0.7383006192355275,0.042158726288751
-0.7383006192355273,-0.7383006192355275,0.06459497001196438
-0.694871171045202,-0.7383006192355275,0.08492476268848487
-0.6514417228548768,-0.7383006192355275,0.07710754671840868
-0.6080122746645515,-0.7383006192355275,0.08828888902856132
-0.5645828264742263,-0.7383006192355275,0.08506293731569416
-0.5211533782839011,-0.7383006192355275,0.10715421168561362
-0.47772393009357594,-0.7383006192355275,0.09990970514779583
-0.4342944819032507,-0.7383006192355275,0.10789162888144711
-0.39086503371292547,-0.7383006192355275,0.11612677131043415
-0.34743558552260023,-0.7383006192355275,0.10894433271381919
-0.304006137332275,-0.7383006192355275,0.10121040021958239
-0.2605766891419498,-0.7383006192355275,0.08867674524485882
-0.21714724095162455,-0.7383006192355275,0.07674408979802808
-0.17371779276129934,-0.7383006192355275,0.06958881143391318
-0.13028834457097413,-0.7383006192355275,0.061381796118546814
-0.0868588963806489,-0.7383006192355275,0.04150908204474316
-0.04342944819032366,-0.7383006192355275,0.013059900061988533
1.5429239464852566e-15,-0.7383006192355275,-0.0018445920211546114
0.04342944819032661,-0.7383006192355275,-0.014234225466383983
0.08685889638065195,-0.7383006192355275,-0.03493170002985172
0.13028834457097743,-0.7383006192355275,-0.048425845624288984
0.17371779276130242,-0.7383006192355275,-0.08149297233709929
0.21714724095162746,-0.7383006192355275,-0.11460505531179681
0.26057668914195287,-0.7383006192355275,-0.13614462854538395
0.3040061373322783,-0.7383006192355275,-0.15976081022027258
0.34743558552260334,-0.7383006192355275,-0.18401863997156484
0.39086503371292836,-0.7383006192355275,-0.21971841957023253
0.4342944819032538,-0.7383006192355275,-0.24073362857358233
0.47772393009357916,-0.7383006192355275,-0.27049707303668163
0.5211533782839042,-0.7383006192355275,-0.2918591435252631
0.5645828264742292,-0.7383006192355275,-0.3211669532403833
0.6080122746645547,-0.7383006192355275,-0.3297750135295574
0.65144172285488,-0.7383006192355275,-0.35339834632450673
0.6948711710452051,-0.7383006192355275,-0.37061108665794235
0.7383006192355301,-0.7383006192355275,-0.38816043659488325
0.7817300674258556,-0.7383006192355275,-0.4042042815090387
0.825159515616181,-0.7383006192355275,-0.42523298543296917
0.868588963806506,-0.7383006192355275,-0.4220966363604004
0.912018411996831,-0.7383006192355275,-0.41753437767814194
0.9554478601871563,-0.7383006192355275,-0.43364029155865325
-1.7371779276130073,-0.6948711710452022,-0.2500328360708152
-1.693748479422682,-0.6948711710452022,-0.265416065827828
-1.6503190312323568,-0.6948711710452022,-0.2641338745761634
-1.6068895830420316,-0.6948711710452022,-0.28412488359406407
-1.5634601348517065,-0.6948711710452022,-0.2567590977253545
-1.5200306866613813,-0.6948711710452022,-0.24178304278800514
-1.4766012384710558,-0.6948711710452022,-0.19176409996893068
-1.4331717902807308,-0.6948711710452022,-0.20647131577688144
-1.3897423420904056,-0.6948711710452022,-0.19085168732486077
-1.3463128939000804,-0.6948711710452022,-0.1700171168350866
-1.3028834457097551,-0.6948711710452022,-0.15708330469657095
-1.2594539975194299,-0.6948711710452022,-0.15415722269048346
-1.2160245493291046,-0.6948711710452022,-0.11402423574303681
-1.1725951011387794,-0.6948711710452022,-0.11162013666622018
-1.1291656529484542,-0.6948711710452022,-0.09650963501644681
-1.085736204758129,-0.6948711710452022,-0.07699227370531263
-1.0423067565678037,-0.6948711710452022,-0.06835173888523922
-0.9988773083774786,-0.6948711710452022,-0.04301621310402612
-0.9554478601871533,-0.6948711710452022,-0.029287903878387037
-0.9120184119968281,-0.6948711710452022,-0.025961788092769104
-0.868588963806503,-0.6948711710452022,-0.0166658726563085
-0.8251595156161776,-0.6948711710452022,0.0038382041929546497
-0.7817300674258525,-0.6948711710452022,0.022626084490655247
-0.7383006192355273,-0.6948711710452022,0.03607772248762745
-0.694871171045202,-0.6948711710452022,0.03177336859209558
-0.6514417228548768,-0.6948711710452022,0.050425965779999006
-0.6080122746645515,-0.6948711710452022,0.045274850691063656
-0.5645828264742263,-0.6948711710452022,0.06432909826840123
-0.5211533782839011,-0.6948711710452022,0.06792639189729595
-0.47772393009357594,-0.6948711710452022,0.08041392675345681
-0.4342944819032507,-0.6948711710452022,0.08286717353828799
-0.39086503371292547,-0.6948711710452022,0.09756059190469916
-0.34743558552260023,-0.6948711710452022,0.10052962558610384
-0.304006137332275,-0.6948711710452022,0.0750628570134363
-0.2605766891419498,-0.6948711710452022,0.06814525082932778
-0.21714724095162455,-0.6948711710452022,0.057963955251342965
-0.17371779276129934,-0.6948711710452022,0.0460447633860316
-0.13028834457097413,-0.6948711710452022,0.040550965859708944
-0.0868588963806489,-0.6948711710452022,0.02119280874829363
-0.04342944819032366,-0.6948711710452022,0.011779803805809392
1.5429239464852566e-15,-0.6948711710452022,0.0030731421722082776
0.04342944819032661,-0.6948711710452022,-0.029214793842302345
0.08685889638065195,-0.6948711710452022,-0.04398452697636852
0.13028834457097743,-0.6948711710452022,-0.06497397196549616
0.17371779276130242,-0.6948711710452022,-0.09673868129278403
0.21714724095162746,-0.6948711710452022,-0.12012297239231824
0.26057668914195287,-0.6948711710452022,-0.1451166139379964
0.3040061373322783,-0.6948711710452022,-0.1631200129803787
0.34743558552260334,-0.6948711710452022,-0.19933063523029226
0.39086503371292836,-0.6948711710452022,-0.2401444666722955
0.4342944819032538,-0.6948711710452022,-0.24496422801967102
0.47772393009357916,-0.6948711710452022,-0.2703677209104429
0.5211533782839042,-0.6948711710452022,-0.2946614419664874
0.5645828264742292,-0.6948711710452022,-0.3291067509271085
0.6080122746645547,-0.6948711710452022,-0.3348732697496599
0.65144172285488,-0.6948711710452022,-0.3677211905373807
0.6948711710452051,-0.6948711710452022,-0.3645086573957239
0.7383006192355301,-0.6948711710452022,-0.38705905090320597
0.7817300674258556,-0.6948711710452022,-0.4120330259979511
0.825159515616181,-0.6948711710452022,-0.4131134158807481
0.868588963806506,-0.6948711710452022,-0.4319209212605868
0.912018411996831,-0.6948711710452022,-0.4056377914291164
0.9554478601871563,-0.6948711710452022,-0.4422197745054125
-1.7371779276130073,-0.651441722854877,-0.2798691540191246
-1.693748479422682,-0.651441722854877,-0.28084080632530506
-1.6503190312323568,-0.651441722854877,-0.2929308157556249
-1.6068895830420316,-0.651441722854877,-0.2754935153625434
-1.5634601348517065,-0.651441722854877,-0.25442595813432917
-1.5200306866613813,-0.651441722854877,-0.2536449579633095
-1.4766012384710558,-0.651441722854877,-0.2444732406422112
-1.4331717902807308,-0.651441722854877,-0.22166972298345164
-1.3897423420904056,-0.651441722854877,-0.2137383717265383
-1.3463128939000804,-0.651441722854877,-0.1719797268941961
-1.3028834457097551,-0.651441722854877,-0.17031210339042224
-1.2594539975194299,-0.651441722854877,-0.16422719856553278
-1.2160245493291046,-0.651441722854877,-0.16188663506999854
-1.1725951011387794,-0.651441722854877,-0.13886142413520344
-1.1291656529484542,-0.651441722854877,-0.13652689361018963
-1.085736204758129,-0.651441722854877,-0.0947661435723661
-1.0423067565678037,-0.651441722854877,-0.0926412619029228
-0.9988773083774786,-0.651441722854877,-0.06521085398231324
-0.9554478601871533,-0.651441722854877,-0.067007393490969
-0.9120184119968281,-0.651441722854877,-0.041870252544421414
-0.868588963806503,-0.651441722854877,-0.03668251041136984
-0.8251595156161776,-0.651441722854877,-0.009214048642687246
